145.063, 3.857
145.563, 3.852
146.063, 3.856
146.563, 3.852
147.064, 3.852
147.564, 3.850
148.064, 3.851
148.564, 3.850
149.065, 3.850
149.565, 3.851
150.065, 3.848
150.565, 3.851
151.065, 3.848
151.566, 3.850
152.066, 3.847
152.566, 3.849
153.066, 3.847
153.566, 3.847
154.067, 3.846
154.567, 3.846
155.067, 3.845
155.567, 3.842
156.068, 3.846
156.568, 3.839
157.068, 3.844
157.568, 3.839
158.068, 3.845
158.569, 3.839
159.069, 3.843
159.569, 3.839
160.069, 3.844
160.569, 3.839
161.070, 3.840
161.570, 3.838
162.070, 3.839
162.570, 3.838
163.071, 3.836
163.571, 3.840
164.071, 3.841
164.571, 3.840
165.071, 3.839
165.572, 3.839
166.072, 3.839
166.572, 3.839
167.072, 3.839
167.573, 3.837
168.073, 3.839
168.573, 3.837
169.073, 3.836
169.573, 3.835
170.074, 3.834
170.574, 3.834
171.074, 3.833
171.574, 3.834
172.074, 3.833
172.575, 3.833
173.075, 3.832
173.575, 3.832
174.075, 3.832
174.576, 3.831
175.076, 3.830
175.576, 3.829
176.076, 3.828
176.576, 3.827
177.077, 3.828
177.577, 3.828
178.077, 3.827
178.577, 3.827
179.078, 3.827
179.578, 3.826
180.078, 3.826
180.578, 3.823
181.078, 3.823
181.579, 3.822
182.079, 3.823
182.579, 3.823
183.079, 3.822
183.579, 3.822
184.080, 3.821
184.580, 3.822
185.080, 3.821
185.580, 3.822
186.081, 3.821
186.581, 3.821
187.081, 3.820
187.581, 3.821
188.081, 3.820
188.582, 3.819
189.082, 3.819
189.582, 3.817
190.082, 3.816
190.582, 3.816
191.083, 3.816
191.583, 3.815
192.083, 3.815
192.583, 3.815
193.084, 3.815
193.584, 3.814
194.084, 3.813
194.584, 3.811
195.084, 3.810
195.585, 3.810
196.085, 3.810
196.585, 3.809
197.085, 3.810
197.585, 3.809
198.086, 3.809
198.586, 3.809
199.086, 3.808
199.586, 3.807
200.087, 3.806
200.587, 3.806
201.087, 3.805
201.587, 3.803
202.087, 3.803
202.588, 3.803
203.088, 3.803
203.588, 3.803
204.088, 3.803
204.589, 3.801
205.089, 3.802
205.589, 3.801
206.089, 3.802
206.589, 3.800
207.090, 3.799
207.590, 3.799
208.090, 3.800
208.590, 3.800
209.090, 3.797
209.591, 3.797
210.091, 3.798
210.591, 3.797
211.091, 3.797
211.592, 3.797
212.092, 3.797
212.592, 3.797
213.092, 3.797
213.592, 3.797
214.093, 3.795
214.593, 3.795
215.093, 3.793
215.593, 3.795
216.093, 3.793
216.594, 3.792
217.094, 3.791
217.594, 3.791
218.094, 3.791
218.595, 3.791
219.095, 3.790
219.595, 3.790
220.095, 3.790
220.595, 3.788
221.096, 3.787
221.596, 3.785
222.096, 3.785
222.596, 3.785
223.096, 3.785
223.597, 3.785
224.097, 3.784
224.597, 3.784
225.097, 3.784
225.598, 3.783
226.098, 3.783
226.598, 3.782
227.098, 3.782
227.598, 3.780
228.099, 3.780
228.599, 3.779
229.099, 3.779
229.599, 3.779
230.100, 3.778
230.600, 3.779
231.100, 3.778
231.600, 3.777
232.100, 3.777
232.601, 3.775
233.101, 3.776
233.601, 3.774
234.101, 3.775
234.601, 3.773
235.102, 3.773
235.602, 3.773
236.102, 3.773
236.602, 3.772
237.103, 3.773
237.603, 3.772
238.103, 3.772
238.603, 3.772
239.103, 3.770
239.604, 3.769
240.104, 3.768
240.604, 3.767
241.104, 3.767
241.604, 3.767
242.105, 3.767
242.605, 3.767
243.105, 3.766
243.605, 3.767
244.106, 3.766
244.606, 3.763
245.106, 3.761
245.606, 3.757
246.106, 3.761
246.607, 3.757
247.107, 3.759
247.607, 3.758
248.107, 3.754
248.607, 3.760
249.108, 3.754
249.608, 3.757
250.108, 3.756
250.608, 3.753
251.109, 3.757
251.609, 3.752
252.109, 3.755
252.609, 3.754
253.109, 3.750
253.610, 3.754
254.110, 3.750
254.610, 3.751
255.110, 3.754
255.611, 3.748
256.111, 3.751
256.611, 3.753
257.111, 3.748
257.611, 3.750
258.112, 3.753
258.612, 3.749
259.112, 3.745
259.612, 3.749
260.112, 3.749
260.613, 3.744
261.113, 3.744
261.613, 3.748
262.113, 3.747
262.614, 3.743
263.114, 3.745
263.614, 3.747
264.114, 3.745
264.614, 3.740
265.115, 3.745
265.615, 3.744
266.115, 3.741
266.615, 3.741
267.115, 3.742
267.616, 3.740
268.116, 3.737
268.616, 3.742
269.116, 3.742
269.617, 3.735
270.117, 3.739
270.617, 3.740
271.117, 3.735
271.617, 3.735
272.118, 3.739
272.618, 3.738
273.118, 3.732
273.618, 3.734
274.118, 3.736
274.619, 3.733
275.119, 3.731
275.619, 3.736
276.119, 3.733
276.620, 3.730
277.120, 3.731
277.620, 3.733
278.120, 3.734
278.620, 3.731
279.121, 3.730
279.621, 3.730
280.121, 3.728
280.621, 3.728
281.122, 3.726
281.622, 3.725
282.122, 3.726
282.622, 3.726
283.122, 3.731
283.623, 3.731
284.123, 3.728
284.623, 3.733
285.123, 3.729
285.623, 3.734
286.124, 3.731
286.624, 3.727
287.124, 3.729
287.624, 3.730
288.125, 3.730
288.625, 3.729
289.125, 3.726
289.625, 3.724
290.125, 3.724
290.626, 3.724
291.126, 3.721
291.626, 3.720
292.126, 3.716
292.626, 3.714
293.127, 3.712
293.627, 3.714
294.127, 3.716
294.627, 3.717
295.128, 3.715
295.628, 3.711
296.128, 3.707
296.628, 3.707
297.128, 3.710
297.629, 3.711
298.129, 3.711
298.629, 3.705
299.129, 3.704
299.630, 3.705
300.130, 3.707
300.630, 3.706
301.130, 3.704
301.630, 3.700
302.131, 3.700
302.631, 3.701
303.131, 3.704
303.631, 3.701
304.131, 3.698
304.632, 3.694
305.132, 3.696
305.632, 3.698
306.132, 3.698
306.633, 3.699
307.133, 3.698
307.633, 3.697
308.133, 3.696
308.633, 3.694
309.134, 3.695
309.634, 3.700
310.134, 3.697
310.634, 3.694
311.134, 3.691
311.635, 3.690
312.135, 3.688
312.635, 3.688
313.135, 3.688
313.636, 3.686
314.136, 3.686
314.636, 3.685
315.136, 3.687
315.636, 3.686
316.137, 3.685
316.637, 3.684
317.137, 3.681
317.637, 3.677
318.137, 3.676
318.638, 3.678
319.138, 3.680
319.638, 3.676
320.138, 3.676
320.639, 3.672
321.139, 3.670
321.639, 3.674
322.139, 3.674
322.639, 3.671
323.140, 3.667
323.640, 3.667
324.140, 3.670
324.640, 3.669
325.140, 3.667
325.641, 3.670
326.141, 3.669
326.641, 3.667
327.141, 3.667
327.642, 3.667
328.142, 3.664
328.642, 3.664
329.142, 3.664
329.642, 3.663
330.143, 3.664
330.643, 3.664
331.143, 3.661
331.643, 3.661
332.144, 3.658
332.644, 3.658
333.144, 3.657
333.644, 3.658
334.144, 3.658
334.645, 3.655
335.145, 3.652
335.645, 3.651
336.145, 3.651
336.645, 3.651
337.146, 3.651
337.646, 3.648
338.146, 3.646
338.646, 3.646
339.147, 3.645
339.647, 3.645
340.147, 3.644
340.647, 3.640
341.147, 3.640
341.648, 3.639
342.148, 3.638
342.648, 3.637
343.148, 3.636
343.648, 3.633
344.149, 3.633
344.649, 3.633
345.149, 3.633
345.649, 3.630
346.150, 3.628
346.650, 3.627
347.150, 3.627
347.650, 3.627
348.150, 3.626
348.651, 3.622
349.151, 3.622
349.651, 3.621
350.151, 3.620
350.652, 3.620
351.152, 3.619
351.652, 3.618
352.152, 3.616
352.652, 3.615
353.153, 3.615
353.653, 3.615
354.153, 3.610
354.653, 3.610
355.153, 3.609
355.654, 3.609
356.154, 3.608
356.654, 3.606
357.154, 3.606
357.655, 3.605
358.155, 3.604
358.655, 3.603
359.155, 3.603
359.655, 3.601
360.156, 3.597
360.656, 3.597
361.156, 3.596
361.656, 3.593
362.156, 3.592
362.657, 3.591
363.157, 3.588
363.657, 3.585
364.157, 3.585
364.658, 3.585
365.158, 3.583
365.658, 3.579
366.158, 3.579
366.658, 3.579
367.159, 3.576
367.659, 3.574
368.159, 3.573
368.659, 3.572
369.160, 3.569
369.660, 3.567
370.160, 3.573
370.660, 3.576
371.160, 3.580
371.661, 3.584
372.161, 3.587
372.661, 3.591
373.161, 3.592
373.661, 3.594
374.162, 3.596
374.662, 3.598
375.162, 3.602
375.662, 3.603
376.163, 3.603
376.663, 3.604
377.163, 3.605
377.663, 3.608
378.163, 3.609
378.664, 3.610
379.164, 3.611
379.664, 3.613
380.164, 3.615
380.664, 3.615
381.165, 3.617
381.665, 3.620
382.165, 3.621
382.665, 3.622
383.166, 3.621
383.666, 3.623
384.166, 3.624
384.666, 3.625
385.166, 3.627
385.667, 3.627
386.167, 3.627
386.667, 3.628
387.167, 3.628
387.667, 3.628
388.168, 3.628
388.668, 3.628
389.168, 3.630
389.668, 3.632
390.169, 3.633
390.669, 3.631
391.169, 3.632
391.669, 3.633
392.169, 3.634
392.670, 3.633
393.170, 3.634
393.670, 3.634
394.170, 3.635
394.671, 3.634
395.171, 3.634
395.671, 3.634
396.171, 3.635
396.671, 3.635
397.172, 3.637
397.672, 3.638
398.172, 3.638
398.672, 3.638
399.172, 3.639
399.673, 3.639
400.173, 3.639
400.673, 3.639
401.173, 3.639
401.674, 3.640
402.174, 3.640
402.674, 3.639
403.174, 3.641
403.674, 3.641
404.175, 3.641
404.675, 3.642
405.175, 3.642
405.675, 3.643
406.175, 3.645
406.676, 3.645
407.176, 3.645
407.676, 3.645
408.176, 3.645
408.677, 3.645
409.177, 3.645
409.677, 3.646
410.177, 3.645
410.677, 3.645
411.178, 3.646
411.678, 3.645
412.178, 3.645
412.678, 3.646
413.179, 3.646
413.679, 3.646
414.179, 3.647
414.679, 3.647
415.179, 3.646
415.680, 3.648
416.180, 3.648
416.680, 3.648
417.180, 3.646
417.680, 3.649
418.181, 3.651
418.681, 3.649
419.181, 3.651
419.681, 3.650
420.182, 3.649
420.682, 3.651
421.182, 3.651
421.682, 3.651
422.182, 3.651
422.683, 3.651
423.183, 3.651
423.683, 3.652
424.183, 3.652
